"T1_1h_R1";"T1_2h_R1";"T1_3h_R1";"T1_4h_R1";"T1_5h_R1";"T1_6h_R1";"T2_1h_R1";"T2_2h_R1";"T2_3h_R1";"T2_4h_R1";"T2_5h_R1";"T2_6h_R1";"T3_1h_R1";"T3_2h_R1";"T3_3h_R1";"T3_4h_R1";"T3_5h_R1";"T3_6h_R1";"T1_1h_R2";"T1_2h_R2";"T1_3h_R2";"T1_4h_R2";"T1_5h_R2";"T1_6h_R2";"T2_1h_R2";"T2_2h_R2";"T2_3h_R2";"T2_4h_R2";"T2_5h_R2";"T2_6h_R2";"T3_1h_R2";"T3_2h_R2";"T3_3h_R2";"T3_4h_R2";"T3_5h_R2";"T3_6h_R2"
"G843";-0.1845184;-0.1042661;-0.02971093;0.3970428;-0.2904503;-0.3833622;0.3402187;1.387584;2.379577;2.581676;2.210499;2.634107;0.3646153;1.736402;2.472111;2.68867;2.714538;2.931772;-0.04381306;-0.5664606;0.14038;-0.2261154;-0.4678597;-0.7563291;0.2342732;1.748262;2.079592;2.50451;2.678958;2.856045;0.1892327;1.730815;2.404057;2.58269;2.514411;2.704262
"G844";-0.03075951;0.235867;-0.06054362;0.4068761;-0.09317659;-0.03739014;0.09025321;3.632903;4.292793;4.600062;3.326958;2.424783;0.1329304;4.077841;4.971921;4.559513;3.425706;2.518015;-0.08817723;-0.09135862;0.1729412;0.0123302;0.4171732;-0.04135973;0.01707105;4.045023;4.430858;3.782345;3.244786;2.230552;-0.03001186;4.712009;5.173078;4.37713;3.491473;2.618419
"G845";-0.2180563;0.06457137;-0.1661724;0.3379131;0.03300089;-0.03119585;0.1554286;1.726477;2.706302;2.695361;2.648368;2.465013;0.516217;1.999425;2.425572;2.728835;2.721787;2.113209;-0.04573884;0.006298398;0.1405582;-0.1517926;-0.2019758;-0.4783938;0.4290844;2.03629;2.398807;2.479977;2.651837;2.368197;0.5725844;2.19757;2.573862;2.621761;2.631275;2.178263
"G846";0.07443277;0.1348769;-0.07177934;0.4621385;-0.1061873;-0.3615697;0.5520442;2.313651;3.335712;3.315594;3.188246;3.430846;0.8125624;2.433909;3.080854;3.345405;3.171409;2.909482;0.172945;-0.009243778;0.3162695;-0.3277117;-0.5267322;-0.714367;0.7726908;2.370104;2.997327;2.979147;2.96108;3.157088;0.9367672;2.41919;3.12601;3.12412;2.951738;2.909867
"G847";0.3209565;-0.4614734;0.01484891;-0.1881875;0.08118745;0.143907;-0.04747665;-1.35627;-2.366556;-2.678517;-2.382672;-3.420851;0.2261906;-1.5561;-1.689313;-2.898194;-2.933026;-2.457969;-0.159845;-0.1383722;-0.3118265;0.2975678;0.1970031;0.352007;-0.2215522;-1.619836;-1.98601;-1.987616;-2.824405;-2.389382;0.051764;-1.48613;-2.113543;-2.455683;-2.687539;-2.618542
"G848";0.425142;0.205789;-0.1771986;0.815685;0.1534338;-0.3148199;0.8576952;2.229677;3.479224;3.931964;3.84405;4.47633;1.329294;2.668503;3.573409;3.897614;3.602978;4.182424;-0.0161357;0.02465277;-0.02150618;-0.7429462;-0.3755272;-0.3805053;0.4736903;2.866851;3.068185;3.543371;3.55058;4.466506;0.5499149;3.218412;3.653403;4.056636;4.019779;4.284677
"G849";-0.6669021;-0.7165312;-0.0516788;-0.1857291;-0.5365159;-0.3729861;-0.1069854;-0.4167219;-1.307618;-1.85864;-1.800317;-1.939583;-0.3160042;-1.852265;-2.036203;-4.085838;-3.578211;-2.133341;-0.4650594;0.2353038;-0.1508788;0.4176539;0.02905682;0.0328693;-0.08706548;-0.7582847;-1.086009;-1.501651;-1.708015;-1.687529;0.002220322;-1.940936;-2.957706;-3.063113;-3.349322;-3.207975
"G850";0.08742221;-0.06431276;-0.1435003;0.02257811;0.01474976;0.08457203;-0.1754241;-1.108836;-2.969611;-2.666878;-2.863875;-2.432208;-0.1122446;-1.200911;-2.511645;-2.712901;-2.604249;-2.228255;0.05283691;-0.168404;-0.1608572;-0.4212192;-0.3681405;0.1501339;-0.2867848;-1.662549;-2.35951;-3.549977;-3.351554;-2.046537;-0.09042265;-1.933673;-2.459443;-3.550999;-3.686569;-2.392398
"G851";0.1698145;0.2758582;-0.4771601;0.2693943;-0.4120321;-0.1996032;0.53864;2.328709;3.34829;2.689075;2.605552;2.631314;0.6408977;2.319843;2.57475;2.737356;2.381246;2.206226;-0.1206522;-0.07251008;0.2565967;-0.4199582;-0.5988392;-0.4667531;0.7363024;2.193297;2.775399;2.042388;2.136891;2.459424;0.5223127;2.164035;2.912519;2.432155;2.114273;2.050321
"G852";-0.03268816;0.05564733;-0.05225387;0.3380726;-0.3297622;-0.3713307;0.5413066;2.317058;3.145088;2.562988;2.381722;2.725396;0.8584292;2.48326;2.858899;2.604035;2.194867;2.285965;0.4438898;-0.02503656;0.506152;-0.4057452;-0.5334414;-0.708564;1.075387;2.541525;2.933207;2.288246;2.136842;2.477412;1.073246;2.470159;3.079672;2.326195;2.070288;2.390076
"G853";0;0;0;0;0;-0.03649476;0;1.755543;2.986696;2.937919;1.829;2.517698;0.2469121;2.080542;3.713517;3.292731;2.540373;2.286506;0;0;0;0;0;-0.03649476;0.1182647;2.69215;2.970048;2.408047;2.734586;1.767657;0;3.44377;3.821737;3.238808;2.781326;2.497983
"G854";-0.1251111;0.247481;-0.01465954;-0.1310546;-0.2142185;0.1108193;-0.0219271;-0.8646782;-2.173265;-2.419065;-2.787771;-2.73867;-0.2237698;-0.8613496;-1.929444;-2.671696;-2.747749;-2.111509;-0.2412547;-0.4099444;0.01317448;-0.5432767;-0.1395397;0.00940119;-0.3402405;-1.281494;-1.779193;-3.112711;-3.395066;-2.840348;-0.7915982;-1.684471;-1.675201;-3.105663;-3.357693;-2.65004
"G855";0.3613043;1.181476;1.349189;0.8077256;0.2645873;-0.2373039;0.1868011;-1.266912;-1.094672;-2.68015;-2.427454;-2.192321;0.06785284;0.2005712;-0.9141483;-1.263157;-1.083405;-2.021092;0.5851603;1.791757;1.625404;1.128836;-0.01551805;-0.470706;0.2391481;-0.2464621;-1.206014;-2.923307;-3.450762;-2.702573;0.187375;-0.270519;-0.8881626;-2.103849;-3.140077;-2.314312
"G856";0.02447868;0.255845;-0.4704543;0.7687227;-0.2097996;-0.4684908;0.484541;2.349471;3.428175;3.381014;2.861491;3.010276;0.3490545;2.438907;3.057361;3.376213;3.071382;2.523798;0.1147392;0.08853767;0.2495551;-0.3271489;-0.5092605;-1.015685;0.7105738;2.205549;2.869197;2.92619;2.676124;2.541346;0.5924572;2.350878;3.179379;3.248362;2.741838;2.438511
"G857";-0.816211;1.017608;-1.074852;-2.318851;-2.318116;-2.508756;-0.8067112;-0.625468;-1.581121;-2.750118;-3.252434;-2.618629;-0.589486;0.2149831;-1.585687;-2.229692;-2.613496;-2.608283;-1.752328;0.4809043;0.3786945;-0.2365854;-0.3299894;-0.4991179;-0.2784373;1.407742;0.2549339;-1.112106;-0.8056045;-2.410786;-1.711947;1.071716;-0.2823272;-1.689714;-0.9561327;-2.981701
"G858";-0.03670349;0.2043404;-0.01041961;0.457019;-0.1598415;-0.04058517;0.3071514;1.557833;2.229623;2.406976;2.197593;2.339795;0.2986595;1.651174;2.274501;2.343668;2.340086;2.269071;0.1093918;0.03366467;0.2145584;-0.373468;-0.3573101;-0.7843524;0.6799373;1.933091;2.125425;2.183833;2.22958;2.23081;0.5945738;2.018934;2.34901;2.321772;2.082072;2.218738
"G859";-0.2687894;0.2269097;0.1988522;0.3682855;-0.03616423;-0.2739635;0.3137662;1.641312;2.301621;2.24409;1.94929;2.346754;0.4005227;1.76664;2.231463;2.402346;2.190197;2.171937;-0.4303124;0.06759228;0.2266873;-0.3313933;-0.3206745;-1.125807;0.2952088;1.772365;2.068246;1.987375;2.253653;2.143161;0.3487296;1.941143;2.1744;2.216802;2.240258;2.245566
"G860";-0.03553482;0.08457839;-0.1472413;0.4957264;-0.06972892;-0.3918325;0.2800924;2.483524;3.190651;3.230072;2.94958;3.174212;0.5271228;2.474215;3.085597;3.392323;3.048052;2.857017;-0.1764633;-0.03873845;0.2351127;-0.2567619;-0.4483355;-0.7478753;0.6312321;2.521543;2.865185;2.975942;2.816119;3.081994;0.7415675;2.58932;3.222354;3.110673;2.84244;2.869103
"G861";0.2076809;0.3106545;-0.2185891;0.04086255;0.6203588;0.4146392;0.4942475;4.204618;5.244418;3.976153;4.1533;3.796886;1.316029;3.507916;4.003353;3.708261;3.717669;3.77582;-0.01509341;0.3331036;-0.6411232;0.4072765;0.2500643;0.9022022;0.9279615;4.760332;5.0079;4.150855;3.881986;3.423;1.870332;4.069731;3.858641;3.864355;3.976814;3.622186
"G862";0.02028344;-0.1097244;0.8149477;0.5266683;-0.2500036;-0.2807299;3.134345;2.277113;1.851008;2.97702;2.788446;3.283011;3.10275;2.802196;2.730889;2.633543;2.718022;2.895113;-0.05778198;0.1313647;0.6309158;0.1563264;-0.44321;-0.4726921;3.50438;2.078688;1.607858;2.470491;2.967209;2.72819;3.322658;2.629166;2.644326;2.831234;2.65831;2.768041
"G863";-0.08891469;-0.0624336;0.1879351;0.2399411;-0.2207027;-0.1690291;0.385072;1.77469;2.404262;2.661788;2.574323;3.270119;0.5130695;1.957618;2.442211;2.648941;2.721173;3.030758;0.08291126;-0.05816016;0.1591369;-0.267831;-0.5623632;-0.6917037;0.7228946;2.125725;2.37555;2.582927;2.796633;2.994512;0.5434853;2.138159;2.571381;2.493204;2.80705;3.154515
"G864";-0.758695;-1.805728;-0.3824812;-0.3948198;-0.5816425;-0.2817556;-1.04687;-1.035022;-0.9994272;-1.588762;-2.001347;-3.148695;-1.043939;-1.023673;-0.4245219;-0.9514356;-1.390256;-3.070205;0.2450176;0.04434747;-1.065965;0.7161247;-0.08340245;-0.3884066;-0.0503133;-0.8726162;-0.8359588;-1.605615;-1.692642;-3.26991;0.2898465;-0.141132;-0.6021182;-0.9492302;-1.52085;-2.809703
"G865";0.1398211;0.01437798;-0.1510286;-0.067635;-0.03980519;-0.1201062;0.1709927;-0.5075687;-1.275613;-1.946153;-1.839729;-2.138699;0.03000365;-0.5769118;-1.333548;-1.831593;-2.073404;-2.183093;-0.03681446;-0.2342688;0.2282345;-0.1415211;0.1777245;0.02341412;-0.09771617;-1.02539;-1.006124;-1.805534;-1.532947;-2.000222;-0.1834843;-0.8427606;-1.06384;-1.640766;-1.874452;-2.345498
"G866";0.2485931;0.2145248;0.1559814;-0.3827118;0.04052461;0.08431662;-0.06897616;-1.060241;-2.129707;-2.169072;-2.556258;-2.67041;-0.04197869;-1.050472;-2.030333;-2.351952;-2.138868;-2.181452;-0.006805569;0.1330636;0.2559876;-0.4054853;-0.155235;-0.07224247;0.1987585;-1.143728;-1.878124;-3.753827;-2.910282;-2.818014;-0.1739526;-1.418793;-1.933207;-2.496506;-2.532086;-3.680783
"G867";-0.03807567;-0.1766872;-0.07251634;-0.4813414;-0.4299616;0.2183673;-0.4929735;-1.944881;-4.048699;-3.300055;-3.266674;-2.653814;-0.3121065;-2.340414;-3.315098;-4.322645;-3.494825;-2.269362;-0.05827647;-0.2915383;-0.3076432;-0.3359703;-0.3368539;-0.05490997;-0.3014583;-2.726455;-3.163574;-2.768386;-2.964254;-2.670124;-0.5936995;-2.757649;-3.372061;-3.487932;-3.550569;-2.383234
"G868";-0.01823486;-0.2198003;-0.623251;0.274035;-0.3877916;-0.4645276;0.06215958;2.069406;3.164915;3.383235;3.423934;3.311908;0.5259024;2.05603;2.756859;3.447828;3.519065;2.759453;-0.3618345;-0.004629008;0.2141686;-0.6821595;-0.08168021;-0.5715657;-0.0717158;2.239785;2.715359;3.048547;3.385127;3.191907;0.4388133;2.163417;2.98872;3.338649;3.559973;2.957511
"G869";0.2485161;0.4917881;-0.4699597;0.3579208;-0.1202131;0.5098252;1.729452;4.825642;5.042006;5.798253;5.386022;5.970299;2.016522;5.078193;5.164468;5.585157;5.429823;5.452009;0.01565636;-0.1063427;0.1188843;0.2804567;-0.01736365;0.02124532;1.919158;4.150394;4.925474;5.214949;5.705114;4.988022;2.647059;4.654659;5.314875;5.691426;5.253975;5.273941
"G870";-0.3317043;-0.06791483;0.8401784;0.6454272;0.5249868;-0.2854208;2.525219;6.127448;6.464881;6.396356;5.880591;5.436492;2.065553;6.190964;6.740543;6.603389;5.779684;4.955024;-0.2233386;-0.06989831;0.6078456;0.4101292;0.02186444;-0.1937258;2.071564;5.863297;6.247329;5.983001;6.231949;4.588436;2.542515;6.290714;6.670508;6.669733;5.953781;4.513902
"G871";0.1155712;0.1444622;-0.1344343;0.343502;-0.2399855;-0.5296641;0.5646233;1.338682;2.274958;2.488012;2.274984;2.731349;0.6391379;1.574169;2.107559;2.49146;2.650829;2.639689;0.1593452;-0.2284918;0.4330713;-0.5334354;-0.710674;-0.9375807;0.5587864;1.655199;2.060841;2.324256;2.578999;2.712977;0.3463135;1.642001;2.121194;2.446538;2.501403;2.569351
"G872";-0.2111538;-0.0245119;-0.0481389;-0.7654589;0.2154344;0.01201016;0.1293519;2.552384;5.834445;4.564791;5.861282;7.148003;0.1449864;2.736903;3.500345;3.312567;5.417597;6.990606;1.864761;0.2521139;0.1110831;-1.254187;-0.4623453;-0.390356;0.1180106;3.397954;4.744661;4.796787;5.783947;7.132746;0.7703689;2.640702;3.408795;4.16468;6.051829;6.78493
"G873";0.3194097;-0.06378114;0.2006022;0.3384779;-0.6096186;0.1831009;-0.929498;-0.8865805;0.07897477;1.129461;1.016311;2.391993;-0.4106088;-0.1470264;0.9974612;1.229425;0.8377011;2.44052;1.112678;0.9959987;0.4844446;0.1636158;-0.6709897;-0.2514623;-0.03412565;-0.07822768;-0.4055993;1.045611;1.388574;2.210349;0.2475779;0.3612007;0.2540724;1.832755;2.132327;2.533095
"G874";-0.7229033;-0.7563886;-0.1379262;0.4198191;0.7668129;0.8834622;-0.6276135;-0.229901;-1.646914;-1.042926;-1.113587;-3.130496;-0.6838213;-0.577241;-2.104841;-1.61531;-0.9338132;-2.233944;0.3539227;-0.1301697;-1.116343;0.5509443;0.2224571;0.9490429;-0.04672893;-1.146679;-0.8368627;-2.204629;-2.697187;-2.690106;0.7584618;-1.216387;-1.685613;-2.223578;-3.282093;-2.926533
"G875";-0.5998338;-0.5204602;-0.1401134;-0.5866664;0.1533096;-0.03101671;-0.7286318;0.8205279;1.329543;1.61781;2.339536;5.008851;-0.4817197;1.638516;2.136746;2.07607;1.292286;5.246383;0.1225907;0.2874588;0.3350229;1.728511;-0.4875972;1.41031;-0.5010669;2.519545;3.258671;5.506841;5.319921;7.763343;0.1029525;3.461097;3.630147;4.629885;4.979485;6.997694
"G876";0.1519018;-0.2922813;-0.03699214;-0.3185419;0.2631975;-0.08760363;0.02751877;0.006361948;1.168575;1.237867;1.894388;3.955952;0.1517801;1.239055;1.768908;1.25265;1.094955;4.535171;0.1420316;-0.06970082;0.6572652;1.454297;-0.08587047;0.6963442;0.02313269;1.607428;2.624472;4.778374;4.883489;6.723867;0.1617695;2.773516;2.93098;3.696978;4.592638;6.244655
"G877";0.08209168;-0.4738203;0.2506843;-0.4359687;-0.7493899;-0.1288068;-0.4182605;-2.053785;-0.9853257;-3.151776;-3.172955;-3.268774;-0.5548521;-2.101975;-1.155715;-2.376467;-3.030964;-3.359112;0.4501492;-0.1097215;-0.3992122;0.5851396;-0.4054055;-0.5388596;-0.6825688;-1.249335;-1.415644;-1.36035;-1.540638;-3.025154;-1.269974;-1.817308;-2.047627;-1.647344;-2.562966;-3.391195
"G878";0.03639104;-0.343759;0.1997251;-0.1788039;-0.3738067;-0.4071263;0.6362325;2.796948;4.670826;4.84888;5.477329;5.364359;1.21158;2.754212;3.096064;4.585183;5.206884;5.176567;-0.08719307;-0.2281805;-0.1570276;0.01657974;-0.2704765;-0.5063203;0.9242347;3.274239;4.531104;4.230256;4.69595;4.918781;0.5396925;2.196075;3.458165;3.863286;5.28511;5.393785
"G879";-0.02736035;0.1473066;0.02705521;0.3287947;0.2074561;0.1362534;0.3324092;1.741134;2.251281;2.425343;2.405312;2.318916;0.5220599;1.859504;2.214496;2.452329;2.313606;2.158415;0.04200056;-0.2180565;0.251413;-0.1436851;-0.4476767;-0.1952084;0.55099;1.723154;2.152069;2.210017;2.31727;2.350207;0.4658177;1.79247;2.302041;2.194492;2.258366;2.184721
"G880";-0.1265864;-0.3266764;-0.2038373;-0.4204984;0.1546152;0.08912203;-0.4499171;-1.43079;-1.590073;-2.206498;-2.474317;-2.411182;-0.3381015;-1.665748;-1.826619;-2.392381;-1.920785;-2.566601;-0.2613442;-0.1787014;-0.2693176;-0.06837999;0.2289494;0.5473107;-0.8882442;-1.748267;-1.387122;-1.945831;-1.833774;-2.424352;-0.6603278;-2.167718;-2.370622;-2.123598;-2.254217;-2.533412
"G881";-0.1454643;-0.02479364;-0.05798515;0.1202119;-0.239263;-0.3442566;0.5634447;2.109819;2.801191;2.646148;2.483053;2.488679;0.6352923;2.243158;2.573011;2.616453;2.57607;2.080957;0.1295227;-0.05501691;0.2647636;-0.5538221;-0.3767771;-0.5962999;0.8117675;2.168439;2.576389;2.356841;2.409377;2.309687;0.8929204;2.235252;2.757886;2.357921;2.318074;2.124256
"G882";0.1002529;0.1455965;0.3086738;0.2861433;-0.2717019;-0.3377455;0.778334;2.245328;2.885545;3.018706;2.3148;2.61061;0.6960547;2.56734;2.779615;2.959763;2.473034;2.26087;0.1350454;0.03618467;0.3571199;-0.02382849;-0.550773;-0.5932396;0.7213622;2.348706;2.73507;2.536835;2.334761;2.362859;0.8858689;2.600804;2.831296;2.424658;2.28067;2.328326
"G883";0.1735247;-0.09567602;0.35867;0.5822074;0.4394543;-0.06336195;1.213109;2.129753;2.680506;2.94379;2.196376;2.193725;1.38248;1.876449;2.885427;2.935437;2.419875;2.369774;0.03411106;-0.6470142;0.4044884;0.4319166;0.2578913;-0.269588;1.076041;2.314026;2.514372;2.45043;2.328723;2.323711;0.9646758;2.395832;2.446188;2.841666;2.641292;2.640021
"G884";0.03198201;0.2525303;0.115985;0.2874992;0.05194521;-0.01724444;-0.3752302;0.1471782;0.2731854;0.4479364;0.8875227;2.413309;-0.03664227;0.1926306;0.2004218;0.121027;0.7656458;2.434081;-0.1352654;-0.4431065;0.7346528;-0.347785;-0.6323772;-0.4876297;-0.2211689;-0.5434293;0.2442438;1.079839;1.058085;1.64076;-0.2911851;-0.2011359;0.04661374;0.2157796;1.096972;2.123425
"G885";-0.1552416;-0.2038653;0.3046885;0.1818714;-0.4243598;-0.3435447;0.2456797;0.7012498;1.480491;1.924388;1.49624;1.81223;0.1867584;0.9502837;1.705019;1.838623;1.894375;2.321823;0.1190207;-0.2263839;-0.01170114;-0.1293062;-0.3121067;-0.8351894;0.3237299;1.483172;1.488228;1.989327;2.284949;2.292977;-0.01136465;1.481;1.657777;1.894384;1.95253;2.311461
"G886";0.2465609;-0.2752915;-0.05402895;0.4352521;-0.4590415;-0.6164673;0.6415464;1.233376;2.187514;2.365623;1.761466;2.045022;0.5601601;1.65652;2.213628;2.450891;2.549147;2.488759;0.1792449;-0.3456061;0.4012631;-0.552749;-0.7025213;-1.053318;0.4377751;1.764911;2.190954;2.275772;2.537283;2.517464;0.08307319;1.841449;2.127484;2.479677;2.209717;2.291334
"G887";0.1163868;-0.2462443;-0.2998044;0.8751994;-0.1292829;-0.1033192;1.108969;3.726423;4.390611;3.830184;3.218041;3.563868;0.9732894;4.042047;4.373766;3.910288;3.271356;2.874053;0.4067167;0.1722836;0.2812887;0.0003891677;-0.3281685;-1.197236;1.562625;3.960699;4.195915;3.927931;3.252298;3.018095;1.837474;3.962512;4.193898;3.818343;3.022878;2.770366
"G888";0.5045531;1.021227;-0.2677437;-0.7828769;-1.024671;-0.3135752;0.8165927;0.5301015;-0.2457562;-1.029335;-1.62126;-2.213725;0.5744486;0.4846724;-0.8279193;-0.543415;-1.765834;-2.022694;0.3888766;0.6733731;0.819728;-0.1617602;-1.160006;-0.3996357;0.6155147;0.5690193;0.04428202;-1.347525;-2.042553;-2.350026;0.8484641;0.1536836;0.132499;-1.29829;-2.652791;-2.244575
"G889";0.1495876;0.6427293;0.4949017;0.6146687;0.02576696;-0.6090271;0.5271986;2.733706;3.853957;4.19626;3.918782;3.303651;0.8838118;3.261341;3.898094;4.01552;3.818814;3.291161;0.2804397;-0.03686885;0.8054893;0.5576943;-0.5099962;-1.156539;0.974815;3.029993;3.489259;4.442092;3.77802;3.310173;0.8942619;3.164142;4.028328;4.209099;3.762585;3.452773
"G890";-0.1554989;0.5389813;0.3322409;0.5365037;0.4197915;-0.1657212;0.02220572;2.108886;3.216458;3.64646;3.374881;2.944824;0.9655602;2.0921;3.103077;3.447368;3.194612;2.53388;0.650623;0.293296;0.2752892;0.5975372;0.04940832;-0.5069853;0.7649085;1.834763;2.853807;3.595041;3.16509;2.59787;0.6921772;2.375993;3.167592;3.536409;3.145019;2.68145
"G891";-0.5351115;-0.3484347;-0.5722702;-0.607095;-0.1712685;-0.05987525;-0.08874003;-0.7362938;-2.217874;-1.680765;-2.123706;-3.167305;-0.652513;-1.665361;-2.496076;-2.513129;-2.320206;-2.679971;-0.1642676;-0.6769457;-0.7850043;-0.694668;-0.2976337;-0.1855208;-0.2036305;-1.815896;-1.781697;-2.476826;-2.781334;-2.850605;-0.5206595;-2.364455;-2.891679;-3.157929;-3.147027;-3.017413
"G892";0.05706047;0.840368;0.4054017;0.9774527;0.2243915;-0.234667;-0.4650274;1.399883;0.763239;1.223958;0.6080952;2.587497;-0.7752677;1.431659;1.284075;1.362514;1.100836;2.777695;0.0814923;-0.03138476;0.6371634;0.2653134;-0.2950612;0.2917914;-0.2666578;1.452953;1.244198;0.8964156;0.7226988;2.423321;0.1402886;1.361377;1.4448;0.9494928;1.017448;3.015903
"G893";-0.1876303;0.1005862;0.05871226;0.4022876;-0.3004706;-0.1100457;0.5611781;2.039864;2.783863;2.537199;2.209425;2.543818;0.6234007;2.295236;2.620025;2.508608;2.378279;2.135524;0.2578866;0.0308086;0.2243666;-0.3435636;-0.4337086;-0.5549668;0.8588183;2.136024;2.503765;2.318209;2.127027;2.284089;0.9483003;2.257066;2.690499;2.303836;2.124584;2.156105
"G894";0.1446707;0.2361898;-0.03311077;0.1119475;-0.1503214;0.08195687;-0.02235812;-0.7619594;-2.544689;-3.372656;-3.414088;-3.37849;0.0117391;-0.7875643;-2.510937;-3.34588;-3.113548;-2.920036;-0.2588227;-0.1027827;-0.02823024;-0.4350636;-0.4133164;0.05165054;-0.6237298;-1.746673;-2.139262;-3.286887;-3.58013;-3.227819;-0.8550959;-2.013539;-2.493263;-3.488244;-3.678168;-2.758059
"G895";0.3475758;0.2705066;-0.4138129;0.243269;0.03135418;0.01184517;0.1707103;-0.378908;-1.143196;-2.319741;-2.582239;-2.694255;0.2936476;-0.2255696;-1.678998;-2.264029;-2.393286;-2.977197;-0.358275;-0.3575213;-0.0892116;-0.4865193;0.3744264;-0.4138829;-0.2500132;-0.6574627;-1.169723;-2.543881;-2.073322;-3.262057;-0.6012056;-0.8736947;-0.8362042;-2.223665;-2.691163;-3.493138
"G896";0.1842499;-0.04135463;0.04995784;0.1196721;0.5698478;-0.7619295;0.8316766;0.7969758;0.7050157;2.155788;2.773138;2.381113;0.4714697;0.9619403;1.30202;2.969547;3.962001;2.697277;0.2707881;-0.0007060481;0.1054667;-0.3287541;0.173205;-0.227715;0.9927729;0.7949194;0.8157217;1.48748;2.949563;2.282513;0.7907586;0.6184789;0.9814158;2.873725;3.405083;3.231709
"G897";-0.03076751;-0.4119901;0.2139886;-0.2050453;-0.2868081;0.2081093;-0.005305418;-0.887829;-1.281397;-1.755372;-1.860245;-2.947646;-0.09044124;-0.8492475;-1.048004;-1.773908;-2.096358;-2.275912;-0.2750558;-0.01888241;-0.4775786;0.2950778;0.229362;0.2864797;-0.2661409;-0.5127739;-1.128499;-1.16426;-1.27568;-2.147754;-0.4728062;-0.5279626;-1.262459;-1.516784;-1.701186;-2.581397
"G898";0.02202498;-0.2109664;0.2278286;-0.1796987;0.1095509;0.7424596;-0.1897185;-0.8710539;-3.96966;-4.517084;-4.766287;-6.235784;-0.0133405;-0.9172778;-3.043982;-4.838816;-5.23527;-4.368593;0.2199598;0.1717878;0.05370485;0.1613416;-0.3365586;0.08776172;-0.03305515;-1.057353;-2.233486;-5.245799;-5.851057;-6.396782;-0.2331351;-1.490495;-2.425171;-5.181803;-5.623933;-6.480382
"G899";1.384117;0.5777079;1.546118;1.274222;0.3253606;-0.4775385;0.8522278;3.745281;5.962894;3.975701;4.291992;4.092441;1.802695;3.681078;4.386489;4.003502;3.893451;3.487436;1.199123;0.3137196;1.467546;0.8958652;-0.09906892;-0.529609;1.431643;4.91103;5.173959;4.20986;3.562937;3.73549;2.235933;4.243093;4.108264;4.194212;3.837475;3.848509
"G900";-0.4457055;-1.681495;-0.7636797;-1.32771;-0.5756541;-0.5371239;-0.6484145;-2.405902;-2.074774;-1.309229;-0.3316492;-3.275396;-1.231163;-3.431164;-3.79021;-2.560555;-1.418814;-2.964702;-0.4607559;-1.022584;-1.47549;-0.4852846;-1.097096;-0.7122491;-0.7816;-2.133169;-2.860824;-1.269902;-1.350444;-2.894872;-0.6465741;-3.512077;-4.575604;-2.12508;-1.903763;-3.269178
"G901";-0.3821259;0.5565687;-0.4340468;0.4645428;0.7663398;-0.005714666;-0.06079975;2.481256;2.929407;3.03008;3.803194;4.518367;0.3897767;2.578104;3.678839;3.738232;4.658148;4.236668;0.9437959;-0.9399457;0.2161656;-0.4336779;-0.7264877;-0.02408313;0.4351481;1.765024;3.055517;1.307614;2.495117;4.21487;0.6565582;2.850746;3.979457;2.964899;3.252355;4.627466
"G902";-0.4560794;-0.6337713;-2.054988;-1.32947;-0.735081;-0.7051936;-0.01796504;-0.4215651;-1.348485;-2.404755;-3.175163;-4.24959;-0.2540883;-1.578742;-2.610881;-4.19556;-3.787936;-2.900829;-0.2400428;-1.117911;-1.197654;-1.434329;-0.3800581;0.3266161;-0.177588;-0.5334924;-1.080508;-3.27117;-3.748395;-4.272422;-0.9182377;-1.895902;-3.08229;-4.160136;-4.459282;-4.973187
"G903";-0.6909197;-0.9338159;-0.5178025;-0.779713;-0.3487956;-0.6402071;-0.3749227;-0.1103102;0.1922155;0.6595915;2.473804;3.128539;-0.5962717;-0.8403102;-0.348805;0.5153658;1.507601;2.917782;-0.9116438;-0.9357994;-0.6910874;-0.9612389;0.06902468;-0.6865697;-0.5518045;-0.2817145;0.2834205;1.511156;2.941057;3.436402;-0.6739101;-0.671811;-0.8536377;0.9884395;3.050193;3.185294
"G904";0.2269648;0.2659033;-0.306635;0.3888938;-0.1497154;-0.08977964;0.8933596;2.294594;3.214224;3.875623;3.298755;3.391956;0.9817198;2.674556;3.42955;3.770892;3.608127;3.201083;0.07177723;-0.8003465;-0.2901061;-0.3991008;-0.319127;-0.001699624;0.8187465;2.383594;2.839237;3.412425;3.299775;3.381321;1.028316;2.511066;3.299329;3.605484;3.455375;3.329578
"G905";-0.01769131;0.09486833;0.06507116;0.1198943;-0.0774254;-0.09628161;0.5091027;2.163134;2.639812;2.732762;2.443886;2.288814;0.7654809;2.249933;2.597163;2.713953;2.470667;2.092634;0.0966629;0.07643491;0.05417363;-0.01432787;-0.3633327;-0.4345299;0.9484969;2.220228;2.420193;2.535556;2.347654;2.15817;0.9111988;2.35154;2.584969;2.542905;2.261306;2.155591
